loop,time,pressure,mass
528,611.3934564590454,629,9.248
529,612.56942486763,629,9.247
530,613.7644376754761,630,9.246
531,614.900408744812,630,9.246
532,616.0264413356781,629,9.246
533,617.1874570846558,630,9.245
534,618.3514487743378,629,9.244
535,619.5094258785248,629,9.244
536,620.6963806152344,630,9.244
537,621.9292902946472,629,9.243
538,623.0723121166229,628,9.242
539,624.203364610672,628,9.242
540,625.4224116802216,627,9.241
541,626.5963304042816,628,9.241
542,627.7213928699493,629,9.24
543,628.8384170532227,629,9.239
544,630.049233675003,628,9.238
545,631.21941614151,629,9.238
546,632.3784077167511,627,9.237
547,633.558381319046,628,9.237
548,634.7023689746857,629,9.237
549,635.8643579483032,626,9.236
550,636.9993674755096,628,9.236
551,638.1433234214783,629,9.236
552,639.2723367214203,628,9.235
553,640.4383609294891,627,9.234
554,641.6092939376831,628,9.234
555,642.7382802963257,626,9.234
556,643.8871929645538,627,9.233
557,645.0522112846375,627,9.232
558,646.1991641521454,627,9.231
559,647.344183921814,626,9.231
560,648.4643108844757,628,9.231
561,649.6012864112854,626,9.23
562,650.7402775287628,627,9.229
563,651.9232831001282,627,9.229
564,653.0672731399536,626,9.228
565,654.2001638412476,625,9.228
566,655.3481991291046,626,9.228
567,656.495142698288,625,9.227
568,657.6531462669373,627,9.226
569,658.8011982440948,627,9.226
570,659.939124584198,626,9.225
571,661.0921885967255,627,9.224
572,662.2281138896942,628,9.223
573,663.4052822589874,624,9.223
574,664.548171043396,624,9.223
575,665.6931600570679,625,9.223
576,666.8350968360901,627,9.222
577,668.0051963329315,626,9.221
578,669.1521849632263,623,9.22
579,670.3441309928894,627,9.22
580,671.516149520874,624,9.22
581,672.6441383361816,623,9.22
582,673.7991216182709,627,9.219
583,674.9291651248932,625,9.219
584,676.111209154129,627,9.218
585,677.243152141571,627,9.217
586,678.4291317462921,625,9.216
587,679.5651578903198,625,9.216
588,680.7390973567963,625,9.215
589,681.935133934021,625,9.215
590,683.1190965175629,626,9.214
591,684.2472281455994,625,9.214
592,685.3921127319336,625,9.213
593,686.5181086063385,625,9.212
594,687.6382219791412,625,9.212
595,688.7950975894928,625,9.212
596,689.9240872859955,624,9.212
597,691.0801093578339,625,9.211
598,692.2101035118103,625,9.21
599,693.3330366611481,624,9.209
600,694.4530568122864,624,9.209
601,695.5890698432922,624,9.209
602,696.7500846385956,624,9.208
603,697.8900270462036,624,9.207
604,699.0149581432343,625,9.207
605,700.1410143375397,623,9.207
606,701.2990446090698,624,9.206
607,702.4510545730591,624,9.205
608,703.5880262851715,623,9.205
609,704.7300109863281,625,9.204
610,705.8910384178162,623,9.204
611,707.0320007801056,624,9.204
612,708.200028181076,623,9.203
613,709.391969203949,623,9.202
614,710.5439796447754,623,9.202
615,711.7519781589508,623,9.201
616,712.9549353122711,623,9.2
617,714.1071929931641,622,9.199
618,715.3249599933624,624,9.199
619,716.4939239025116,622,9.199
620,717.6369593143463,621,9.198
621,718.7828147411346,621,9.198
622,719.9228739738464,623,9.197
623,721.0959467887878,624,9.197
624,722.3149440288544,621,9.196
625,723.4799182415009,622,9.195
626,724.6069083213806,621,9.195
627,725.7498757839203,623,9.195
628,726.8959023952484,624,9.194
629,728.0338623523712,620,9.194
630,729.2419035434723,620,9.193
631,730.3699429035187,622,9.191
632,731.5229067802429,623,9.192
633,732.6598670482635,622,9.192
634,733.7898662090302,622,9.191
635,734.9488594532013,622,9.19
636,736.0918536186218,621,9.19
637,737.2808229923248,621,9.189
638,738.4898028373718,621,9.189
639,739.6168491840363,620,9.189
640,740.765867471695,621,9.188
641,741.9718253612518,620,9.187
642,743.0948631763458,621,9.187
643,744.2897779941559,620,9.187
644,745.4347801208496,620,9.186
645,746.576758146286,621,9.185
646,747.7537710666656,620,9.184
647,748.8827021121979,620,9.184
648,750.0377914905548,620,9.184
649,751.1857802867889,621,9.184
650,752.3137254714966,620,9.183
651,753.4567837715149,620,9.182
652,754.5957751274109,619,9.182
653,755.7247982025146,619,9.181
654,756.8547549247742,621,9.18
655,757.9807269573212,620,9.18
656,759.129739522934,620,9.18
657,760.2697412967682,620,9.179
658,761.4156157970428,619,9.178
659,762.571729183197,619,9.178
660,763.6997411251068,619,9.177
661,764.8307025432587,621,9.177
662,765.9506735801697,618,9.176
663,767.0837063789368,618,9.175
664,768.231721162796,620,9.175
665,769.3817148208618,619,9.174
666,770.5466463565826,620,9.174
667,771.6876375675201,19,9.174
668,772.8396737575531,620,9.174
669,773.982684135437,619,9.173
670,775.123699426651,617,9.172
671,776.2856194972992,618,9.171
672,777.4206573963165,618,9.171
673,778.5546731948853,618,9.171
674,779.6936519145966,618,9.171
675,780.837643623352,618,9.17
676,781.9715678691864,618,9.169
677,783.1126201152802,618,9.168
678,784.3126444816589,618,9.168
679,785.4566669464111,618,9.168
680,786.596607208252,617,9.167
681,787.7566015720367,618,9.166
682,788.9076192378998,618,9.165
683,790.0735783576965,618,9.165
684,791.2155411243439,615,9.164
685,792.4255540370941,618,9.164
686,793.6295409202576,618,9.164
687,794.7545819282532,618,9.163
688,795.9105880260468,618,9.163
689,797.0595631599426,617,9.162
690,798.2325232028961,617,9.161
691,799.4565134048462,616,9.161
692,800.6495485305786,618,9.16
693,801.8565311431885,616,9.16
694,802.9994566440582,618,9.16
695,804.1295032501221,618,9.159
696,805.2535002231598,617,9.159
697,806.3875043392181,616,9.158
698,807.570449590683,617,9.157
699,808.7094929218292,618,9.157
700,809.8465158939362,616,9.156
701,810.9994938373566,617,9.156
702,812.190491437912,617,9.155
703,813.3174052238464,616,9.155
704,814.4634718894958,616,9.154
705,815.6094791889191,616,9.154
706,816.7654116153717,616,9.154
707,817.8914480209351,616,9.153
