loop,time,pressure,mass
613,784.5149991512299,454,2.003
614,785.7249681949615,454,2.093
615,786.9269847869873,454,2.122
616,788.0491080284119,454,2.092
617,789.239913225174,454,2.091
618,790.3909499645233,455,2.091
619,791.5409731864929,455,2.092
620,792.7408680915833,454,2.092
621,793.8638596534729,461,2.09
622,795.0250058174133,464,2.089
623,796.211822271347,464,2.093
624,797.4197940826416,464,2.093
625,798.5699009895325,465,2.093
626,799.7078490257263,465,2.089
627,800.9269242286682,465,2.088
628,802.1179537773132,465,2.088
629,803.2879450321198,464,2.072
630,804.4739394187927,466,2.066
631,805.5939409732819,466,2.068
632,806.714736700058,465,2.088
633,807.9137763977051,465,2.084
634,809.032928943634,465,2.073
635,810.1579356193542,465,2.088
636,811.3519153594971,466,2.083
637,812.5167555809021,465,2.084
638,813.6948699951172,466,2.084
639,814.8468596935272,465,2.083
640,816.0198383331299,467,2.083
641,817.2397329807281,465,2.083
642,818.3707494735718,467,2.083
643,819.5277009010315,466,2.083
644,820.6677379608154,468,2.082
647,823.804696559906,465,2.037
648,824.9668164253235,466,2.035
649,826.088859796524,465,1.977
650,827.2278530597687,465,2.004
651,828.4298241138458,464,1.847
652,829.5588235855103,464,1.895
653,830.6997113227844,464,1.938
654,831.9156978130341,466,2.099
655,833.1136403083801,466,2.096
656,834.3147141933441,467,2.1
657,835.5178003311157,466,2.098
659,837.6419897079468,465,2.097
660,838.8087816238403,464,2.097
661,839.9736979007721,465,2.104
662,841.1737871170044,464,2.1
663,842.3357527256012,464,2.1
664,843.465726852417,464,2.1
665,844.5927217006683,463,2.1
666,845.74165391922,463,2.101
667,846.9527659416199,462,2.1
668,848.1238393783569,463,2.1
669,849.2857313156128,462,2.1
670,850.4526355266571,463,2.102
671,851.6236870288849,462,2.105
672,852.8235850334167,462,2.092
673,854.0215969085693,462,2.087
674,855.2036497592926,462,2.087
675,856.3407163619995,461,2.087
676,857.4915981292725,461,2.091
677,858.6715326309204,460,2.094
678,859.8365178108215,462,2.095
679,861.0107004642487,504,2.095
680,862.1616442203522,523,2.095
681,863.2855267524719,513,2.095
682,864.4226145744324,560,2.095
